ID,Mass,Bfld,Type
679372,3452545800.0,0.1623247,Isolated Central
679408,1030767740.0,0.1526151,Isolated Central
679421,1058428800.0,0.07605588,Isolated Central
679579,1344796500.0,0.085411966,Isolated Central
679698,5673637000.0,0.20318618,Isolated Central
679703,1050235400.0,0.1487381,Isolated Central
679717,2009996400.0,0.563106,Isolated Central
679781,1070359900.0,0.0707818,Isolated Central
679947,2071629400.0,0.15418267,Isolated Central
680135,1038685500.0,0.088935904,Isolated Central
680167,1062055000.0,0.07758732,Isolated Central
680187,1203895200.0,0.21281396,Isolated Central
680220,1062489000.0,0.064414464,Isolated Central
680274,1030523140.0,0.16558586,Isolated Central
680290,1169128800.0,1.0718266,Isolated Central
680325,1038387900.0,0.05713628,Isolated Central
680330,1719348000.0,0.2962778,Isolated Central
680372,1388849200.0,0.7473189,Isolated Central
680382,1238804000.0,0.23587596,Isolated Central
680427,1125255800.0,0.1869385,Isolated Central
680486,1240402600.0,0.060668748,Isolated Central
680618,1069183300.0,0.11061189,Isolated Central
680622,1627720800.0,0.06125115,Isolated Central
680643,1451089200.0,0.17723173,Isolated Central
680714,1317613700.0,0.8624861,Isolated Central
680752,2783326000.0,0.11050837,Isolated Central
680763,1122210400.0,0.095608674,Isolated Central
680840,3954799400.0,0.18546523,Isolated Central
680841,1370549000.0,0.28092086,Isolated Central
680846,1028576260.0,0.08763888,Isolated Central
680912,1413772300.0,0.13658503,Isolated Central
680922,1591386000.0,0.385875,Isolated Central
681071,1502030000.0,0.12140701,Isolated Central
681081,1646315300.0,0.1837751,Isolated Central
681082,1107361200.0,0.11994407,Isolated Central
681097,1097920400.0,0.64678866,Isolated Central
681123,1374819200.0,0.09635232,Isolated Central
681159,1709345500.0,0.3069204,Isolated Central
681269,1218710700.0,0.16607913,Isolated Central
681313,3652115500.0,0.32962143,Isolated Central
681388,1217910900.0,0.09555719,Isolated Central
681525,1861441800.0,0.1231283,Isolated Central
681538,1013967500.0,0.47487077,Isolated Central
681756,1503969200.0,0.4192595,Isolated Central
681764,1199609200.0,0.2604904,Isolated Central
682042,1348434700.0,0.23756246,Isolated Central
682196,1383081900.0,0.3261924,Isolated Central
682294,1351133300.0,0.15484591,Isolated Central
682318,1189188200.0,0.10461132,Isolated Central
682329,1643468000.0,0.28251383,Isolated Central
682336,1374215400.0,0.18368705,Isolated Central
682479,1045477060.0,0.06499359,Isolated Central
682511,2255838700.0,0.43013617,Isolated Central
682543,1002386400.0,0.13882613,Isolated Central
682648,1247449000.0,0.18181925,Isolated Central
682678,1105531900.0,0.27379704,Isolated Central
682696,1393694600.0,0.4934821,Isolated Central
682706,1080168000.0,0.11958306,Isolated Central
682760,1655642600.0,0.2419215,Isolated Central
682835,1713639000.0,0.15387134,Isolated Central
682846,1262627100.0,0.17457658,Isolated Central
682867,1267989900.0,0.09870148,Isolated Central
682961,1357351300.0,0.08034276,Isolated Central
682963,1503191800.0,0.105158694,Isolated Central
683000,1346408300.0,0.17189336,Isolated Central
683033,1041953300.0,0.20516267,Isolated Central
683062,1157227500.0,0.09966826,Isolated Central
683099,1915905700.0,1.1242028,Isolated Central
683113,1065820160.0,0.18570398,Isolated Central
683137,1306058200.0,0.08936845,Isolated Central
683329,1651924900.0,0.06742877,Isolated Central
683386,1215143000.0,0.16309498,Isolated Central
683415,1206548900.0,0.07590065,Isolated Central
683442,1199565600.0,0.07937665,Isolated Central
683477,2479549000.0,0.13743837,Isolated Central
683626,1936199000.0,0.12288805,Isolated Central
683627,1158146200.0,0.15890123,Isolated Central
683636,1014787650.0,0.2365883,Isolated Central
683776,1374395900.0,0.1257042,Isolated Central
683890,1105176700.0,0.22603892,Isolated Central
683974,3863742000.0,0.15927091,Isolated Central
684010,4126875000.0,0.18953195,Isolated Central
684021,1125830900.0,0.07148462,Isolated Central
684188,1137869000.0,0.15055157,Isolated Central
684204,3218154800.0,0.7794402,Isolated Central
684299,2825310700.0,0.87444717,Isolated Central
684448,1912948100.0,0.090888396,Isolated Central
684474,2885495600.0,0.51753503,Isolated Central
684507,3439756800.0,0.23703535,Isolated Central
684512,1116571900.0,0.06439367,Isolated Central
684516,1459282000.0,1.0411415,Isolated Central
684632,3054623200.0,0.075795144,Isolated Central
684674,1268482300.0,0.10068521,Isolated Central
684684,1431718300.0,0.07606882,Isolated Central
684753,1475971200.0,0.11559324,Isolated Central
684818,1183216600.0,0.12739302,Isolated Central
684874,1195710300.0,0.07765791,Isolated Central
685001,1055502300.0,0.091835424,Isolated Central
685229,1389196700.0,0.38469914,Isolated Central
685409,1034006850.0,0.15850809,Isolated Central
685436,1103957600.0,0.1014764,Isolated Central
685812,1076739600.0,0.0642813,Isolated Central
685895,2059574800.0,0.3547712,Isolated Central
685919,1119960400.0,0.45511302,Isolated Central
686049,1325731100.0,0.5506906,Isolated Central
686089,2248662300.0,0.07675262,Isolated Central
686093,1217613600.0,0.083139405,Isolated Central
686179,1867381800.0,0.13218267,Isolated Central
686238,1836014300.0,0.17943597,Isolated Central
686298,1131038300.0,0.40897742,Isolated Central
686378,1992011400.0,0.05809652,Isolated Central
686393,1982187900.0,0.48874295,Isolated Central
686433,1351616600.0,0.10144728,Isolated Central
686469,2173262800.0,0.11281665,Isolated Central
686537,1154174800.0,0.23282872,Isolated Central
686582,1362682900.0,0.21101336,Isolated Central
686592,1119144000.0,0.1484715,Isolated Central
686734,1292107000.0,0.29270768,Isolated Central
686807,1541463700.0,0.3103573,Isolated Central
686870,1482042500.0,0.13895229,Isolated Central
686873,1189242500.0,0.27758938,Isolated Central
686936,1066656600.0,0.7031259,Isolated Central
687092,1517061000.0,0.15215634,Isolated Central
687108,1127918800.0,0.18591759,Isolated Central
687142,1663923700.0,0.35857382,Isolated Central
687144,1116312200.0,0.07861473,Isolated Central
687204,1369976800.0,0.24771208,Isolated Central
687206,1066294900.0,0.16722116,Isolated Central
687229,1185317900.0,0.2721486,Isolated Central
687261,1239005800.0,0.5832984,Isolated Central
687284,3033154300.0,0.341895,Isolated Central
687358,1192146700.0,0.14032485,Isolated Central
687381,1253836000.0,0.07886823,Isolated Central
687488,1126895900.0,0.10255418,Isolated Central
687500,1714787200.0,0.08849623,Isolated Central
687539,1128028500.0,0.13865365,Isolated Central
687640,1016583700.0,0.047247745,Isolated Central
687644,1361592600.0,0.44082585,Isolated Central
687744,1104504200.0,0.13702199,Isolated Central
688057,1005865900.0,0.11702575,Isolated Central
688156,1548181400.0,0.43084645,Isolated Central
688160,1022683840.0,0.40583938,Isolated Central
688186,1034235200.0,0.07936975,Isolated Central
688190,1018955800.0,0.18250135,Isolated Central
688196,1356834600.0,0.10203916,Isolated Central
688210,1125705500.0,0.1424257,Isolated Central
688266,2182340000.0,0.35929605,Isolated Central
688286,1036594240.0,0.068275,Isolated Central
688326,1255300400.0,0.3205536,Isolated Central
688350,1035067000.0,0.07161641,Isolated Central
688467,1154487700.0,0.099412076,Isolated Central
688656,1097387600.0,0.09972623,Isolated Central
688659,1038383900.0,0.096906535,Isolated Central
688662,1079779600.0,0.20193723,Isolated Central
688753,1484677600.0,0.17671268,Isolated Central
688879,1026650240.0,0.5845217,Isolated Central
689001,1056084900.0,0.1396936,Isolated Central
689261,1181785500.0,0.60370535,Isolated Central
689291,1070395400.0,0.622598,Isolated Central
689350,2293607400.0,0.2560368,Isolated Central
689435,2169540600.0,0.091490015,Isolated Central
689460,1019893760.0,0.29273933,Isolated Central
689482,1400945300.0,0.0860077,Isolated Central
689551,1296867200.0,0.19667722,Isolated Central
689606,1159392000.0,0.5121744,Isolated Central
689679,1109176700.0,0.29941192,Isolated Central
689836,1548983400.0,0.069369264,Isolated Central
689842,2342867500.0,0.18146749,Isolated Central
689859,1032867100.0,0.12861924,Isolated Central
689964,1156766100.0,0.16573544,Isolated Central
690164,1123728800.0,0.2331382,Isolated Central
690192,1724292100.0,0.53244907,Isolated Central
690208,1109878700.0,0.3197065,Isolated Central
690262,1266384100.0,0.2995122,Isolated Central
690573,1347358700.0,0.5421605,Isolated Central
690881,1374177500.0,0.08384058,Isolated Central
690956,1045213000.0,0.117598765,Isolated Central
691117,1344100200.0,0.21293738,Isolated Central
691188,1060903300.0,0.09403936,Isolated Central
691407,1792053200.0,0.5067048,Isolated Central
691734,1059980000.0,0.11380938,Isolated Central
691954,1533702900.0,0.29808602,Isolated Central
691965,4419482600.0,0.38315842,Isolated Central
692233,1170677600.0,0.060230143,Isolated Central
692333,1195513700.0,0.10211103,Isolated Central
692463,1643577100.0,0.23267956,Isolated Central
692468,1525597400.0,0.08890983,Isolated Central
692648,1005735550.0,0.07997655,Isolated Central
692944,1001145300.0,0.20986941,Isolated Central
692967,1878695700.0,0.22311474,Isolated Central
693003,1184833500.0,0.45590475,Isolated Central
693032,1690094100.0,0.08915029,Isolated Central
693143,1483596400.0,0.16981488,Isolated Central
693222,1332582900.0,0.1972621,Isolated Central
693260,1357484300.0,0.08954159,Isolated Central
693368,1085733000.0,0.13802171,Isolated Central
693448,1211496100.0,0.12077838,Isolated Central
693459,1096687100.0,0.3825969,Isolated Central
693489,1686787200.0,0.26156327,Isolated Central
693623,3070998500.0,0.72196907,Isolated Central
693684,1054894700.0,0.8653999,Isolated Central
693809,1391625300.0,0.073033735,Isolated Central
693865,1024907000.0,0.11586092,Isolated Central
693881,1023144300.0,0.06896974,Isolated Central
694202,1264200100.0,0.078484364,Isolated Central
694253,1062330560.0,0.24614014,Isolated Central
694423,1176424600.0,0.37471202,Isolated Central
694543,1366639900.0,0.115223534,Isolated Central
694730,1036872260.0,0.09912332,Isolated Central
694895,1212936000.0,0.3980235,Isolated Central
695146,1011941700.0,0.067922495,Isolated Central
695230,1560552400.0,0.4983421,Isolated Central
695503,1007752000.0,0.05282151,Isolated Central
695642,1229395500.0,0.088587046,Isolated Central
695779,1594446700.0,0.60436916,Isolated Central
695824,1116016900.0,0.07256117,Isolated Central
695946,1238455000.0,0.09787456,Isolated Central
696556,1449760000.0,0.18524562,Isolated Central
696733,1098109400.0,0.1680473,Isolated Central
696808,1507466900.0,0.069163285,Isolated Central
696869,1074170000.0,1.0839064,Isolated Central
696916,1049560260.0,0.22455293,Isolated Central
697186,2143675300.0,0.29132453,Isolated Central
697202,1015851600.0,0.27156726,Isolated Central
697500,1402768000.0,0.09133232,Isolated Central
697672,1272493400.0,0.25276724,Isolated Central
697776,3036138200.0,0.44516265,Isolated Central
697824,1687267700.0,0.3112276,Isolated Central
697903,1013730200.0,0.10229121,Isolated Central
697912,1008133900.0,0.29229438,Isolated Central
697997,1698485900.0,0.9217433,Isolated Central
698416,1017761900.0,0.15962923,Isolated Central
698500,2633672200.0,0.3629919,Isolated Central
698588,1156873900.0,0.12608537,Isolated Central
698737,1106108700.0,0.20245712,Isolated Central
698822,1088455700.0,0.097238004,Isolated Central
698872,1812697700.0,0.4496022,Isolated Central
699045,1056440600.0,0.38883066,Isolated Central
699206,1129758700.0,0.18947811,Isolated Central
699446,2683129900.0,0.16598758,Isolated Central
699477,2695246000.0,0.42522126,Isolated Central
699687,1552286500.0,0.13040458,Isolated Central
699713,1802250200.0,0.47562972,Isolated Central
699749,1131727400.0,0.21594608,Isolated Central
699750,1060626800.0,0.1471573,Isolated Central
699858,1239151100.0,0.10808913,Isolated Central
699871,1252899600.0,0.0732825,Isolated Central
699911,1063339600.0,0.114977084,Isolated Central
700582,1385880600.0,0.0645516,Isolated Central
700844,1567717000.0,0.41414425,Isolated Central
700928,1796623600.0,0.09381627,Isolated Central
701173,1170254200.0,0.32937574,Isolated Central
701418,1172308900.0,0.3519582,Isolated Central
701446,1107813200.0,0.46194008,Isolated Central
701481,1263744600.0,0.098415576,Isolated Central
701485,1468966500.0,0.23894307,Isolated Central
701640,1199113500.0,0.13770409,Isolated Central
701658,1038317300.0,0.14802516,Isolated Central
701995,1654554600.0,0.63901925,Isolated Central
702031,1545196400.0,0.12383997,Isolated Central
702046,1420139600.0,0.21462251,Isolated Central
702511,2049416600.0,0.7094894,Isolated Central
702892,1135128200.0,0.15057547,Isolated Central
703315,1053638500.0,0.31848735,Isolated Central
703575,1202163600.0,0.19312312,Isolated Central
703815,1014962600.0,0.16582498,Isolated Central
703880,1472479900.0,0.122922614,Isolated Central
704187,5228269000.0,0.5671376,Isolated Central
704442,2269447400.0,0.44820035,Isolated Central
704553,1055750140.0,0.3858708,Isolated Central
704559,1221145100.0,0.27340212,Isolated Central
704813,1628986400.0,0.56564426,Isolated Central
704837,1647133700.0,0.62574667,Isolated Central
705301,1149442400.0,0.1038889,Isolated Central
705346,1015714700.0,0.20499238,Isolated Central
705510,1211422300.0,0.1551931,Isolated Central
705716,2027553200.0,0.24901433,Isolated Central
705742,1363446700.0,0.071841635,Isolated Central
705787,1537572900.0,0.2926949,Isolated Central
706630,1056760060.0,0.25697723,Isolated Central
707358,1321486500.0,0.08439128,Isolated Central
707845,1198605600.0,0.21597522,Isolated Central
707894,1199695700.0,0.37610698,Isolated Central
707965,1307311900.0,0.06823506,Isolated Central
709368,1086369700.0,0.5352467,Isolated Central
710607,1224055900.0,0.210112,Isolated Central
710820,1152061600.0,0.113129206,Isolated Central
711317,2227835000.0,0.21401148,Isolated Central
712289,1053331200.0,0.38120642,Isolated Central
712896,1005076100.0,0.087042846,Isolated Central
713101,1940561000.0,0.3769657,Isolated Central
713139,2049398300.0,0.8024285,Isolated Central
713414,1263525200.0,0.17641959,Isolated Central
713622,1592710000.0,0.52095014,Isolated Central
713659,1260782300.0,0.17349668,Isolated Central
714063,1748679600.0,0.17281231,Isolated Central
714527,1077017200.0,0.39552602,Isolated Central
714572,1232623500.0,0.3275493,Isolated Central
714600,1095719600.0,0.1820933,Isolated Central
715551,2019775200.0,0.2344516,Isolated Central
715753,1475208600.0,0.39862725,Isolated Central
716376,1182689000.0,0.12152046,Isolated Central
716953,1119788200.0,0.13558203,Isolated Central
717210,1213991700.0,0.27164626,Isolated Central
717369,1416317700.0,0.44343403,Isolated Central
717409,1445737000.0,0.4389112,Isolated Central
717611,1547995000.0,0.26656398,Isolated Central
718038,1413637600.0,0.32024714,Isolated Central
719084,2141215000.0,0.3631298,Isolated Central
719493,1001629950.0,0.26546577,Isolated Central
719511,1301130800.0,0.50742996,Isolated Central
719519,1233007700.0,0.35834637,Isolated Central
720020,1653250000.0,0.33407953,Isolated Central
720434,1091493000.0,0.6018098,Isolated Central
720553,1138075900.0,0.13832211,Isolated Central
720557,1132127500.0,0.11099926,Isolated Central
724250,1292773900.0,0.34837222,Isolated Central
728573,1380876200.0,0.18813288,Isolated Central
728585,1018499650.0,0.34255597,Isolated Central
732813,1512375900.0,0.14349717,Isolated Central
733274,1004848100.0,0.14162657,Isolated Central
737635,1179110800.0,0.4172943,Isolated Central
741103,1494716300.0,0.32673377,Isolated Central
747135,1066208260.0,0.38943845,Isolated Central
748369,1319560100.0,0.4190007,Isolated Central
768819,1698308400.0,0.37948278,Isolated Central
0,3705584700000.0,0.3618671,Non-Isolated Central
17185,2285440000000.0,0.431471,Non-Isolated Central
31342,2833792600000.0,0.39145732,Non-Isolated Central
41582,1424632000000.0,0.2958836,Non-Isolated Central
52618,1202325400000.0,0.39897144,Non-Isolated Central
60731,1340881100000.0,0.29673654,Non-Isolated Central
69507,2225182000000.0,0.31055525,Non-Isolated Central
76086,952085840000.0,0.21713574,Non-Isolated Central
83280,2094143800000.0,0.3254417,Non-Isolated Central
88663,2066222500000.0,0.34086794,Non-Isolated Central
96500,1750284400000.0,0.29842603,Non-Isolated Central
102683,1596471900000.0,0.27373293,Non-Isolated Central
108012,594922600000.0,0.25570568,Non-Isolated Central
114389,973366030000.0,0.2856615,Non-Isolated Central
118679,1184906600000.0,0.26046118,Non-Isolated Central
121863,957710300000.0,0.26976305,Non-Isolated Central
125028,935517200000.0,0.20394225,Non-Isolated Central
128393,1317181800000.0,0.29001245,Non-Isolated Central
131047,805841700000.0,0.24000902,Non-Isolated Central
134847,803658140000.0,0.26617047,Non-Isolated Central
137885,848021000000.0,0.29015133,Non-Isolated Central
140721,752950800000.0,0.20617352,Non-Isolated Central
143884,1546026200000.0,0.24779916,Non-Isolated Central
146176,744572300000.0,0.18149492,Non-Isolated Central
149169,759625900000.0,0.20650217,Non-Isolated Central
152031,776391700000.0,0.227132,Non-Isolated Central
154493,869427840000.0,0.24888027,Non-Isolated Central
156809,907390940000.0,0.25012168,Non-Isolated Central
158847,583304800000.0,0.20964381,Non-Isolated Central
161162,765191060000.0,0.20949078,Non-Isolated Central
163675,811644700000.0,0.23063593,Non-Isolated Central
165727,675072800000.0,0.19576861,Non-Isolated Central
168390,981016050000.0,0.2317107,Non-Isolated Central
170540,767100900000.0,0.26239657,Non-Isolated Central
172649,409634440000.0,0.1710722,Non-Isolated Central
175238,526173900000.0,0.23082198,Non-Isolated Central
177719,1310888200000.0,0.20889778,Non-Isolated Central
179886,586140500000.0,0.23662315,Non-Isolated Central
181983,349531200000.0,0.19306141,Non-Isolated Central
184828,756219000000.0,0.23186317,Non-Isolated Central
186927,795161100000.0,0.23967499,Non-Isolated Central
188859,924853700000.0,0.28677776,Non-Isolated Central
191079,647510600000.0,0.19826154,Non-Isolated Central
192898,290691320000.0,0.20280902,Non-Isolated Central
194947,548107550000.0,0.24040793,Non-Isolated Central
197108,359984170000.0,0.1851909,Non-Isolated Central
199321,794443640000.0,0.22762811,Non-Isolated Central
200803,397307740000.0,0.27837625,Non-Isolated Central
202634,493694600000.0,0.21402875,Non-Isolated Central
204234,502057140000.0,0.18265009,Non-Isolated Central
206226,996452900000.0,0.23802269,Non-Isolated Central
207473,632536560000.0,0.22734348,Non-Isolated Central
208781,443162620000.0,0.23641342,Non-Isolated Central
210764,478154720000.0,0.17328495,Non-Isolated Central
212836,673428340000.0,0.22693649,Non-Isolated Central
214452,520558480000.0,0.21500374,Non-Isolated Central
216016,460412940000.0,0.18900876,Non-Isolated Central
217485,427987470000.0,0.24025741,Non-Isolated Central
219032,586616500000.0,0.19287302,Non-Isolated Central
220558,255297750000.0,0.15880062,Non-Isolated Central
222267,430519320000.0,0.19779018,Non-Isolated Central
223896,396798360000.0,0.2588896,Non-Isolated Central
225155,745278600000.0,0.1945196,Non-Isolated Central
226194,699179700000.0,0.17425422,Non-Isolated Central
227574,805006340000.0,0.22931084,Non-Isolated Central
228680,426476730000.0,0.15390265,Non-Isolated Central
230235,574359400000.0,0.2107735,Non-Isolated Central
231707,339546870000.0,0.29361796,Non-Isolated Central
233214,337031270000.0,0.15376621,Non-Isolated Central
234514,577594300000.0,0.16965564,Non-Isolated Central
235692,584529740000.0,0.1872866,Non-Isolated Central
236756,377551260000.0,0.15611972,Non-Isolated Central
237941,254601900000.0,0.17510982,Non-Isolated Central
239245,588400700000.0,0.20202647,Non-Isolated Central
239993,300631600000.0,0.17038672,Non-Isolated Central
241153,298924340000.0,0.19225807,Non-Isolated Central
242214,542831050000.0,0.15036835,Non-Isolated Central
243186,207062480000.0,0.17034283,Non-Isolated Central
244318,383149400000.0,0.2084717,Non-Isolated Central
245134,321478820000.0,0.15089875,Non-Isolated Central
247348,505770000000.0,0.1737562,Non-Isolated Central
248157,329978000000.0,0.19981474,Non-Isolated Central
249164,197286800000.0,0.20177718,Non-Isolated Central
250390,370744330000.0,0.15701252,Non-Isolated Central
251299,460108630000.0,0.1663007,Non-Isolated Central
252245,453801740000.0,0.21209414,Non-Isolated Central
252995,133897710000.0,0.1413096,Non-Isolated Central
254112,325962240000.0,0.17785461,Non-Isolated Central
254925,479133070000.0,0.16136464,Non-Isolated Central
255614,345107800000.0,0.17214158,Non-Isolated Central
256507,493368670000.0,0.1759813,Non-Isolated Central
257302,385731360000.0,0.15383284,Non-Isolated Central
258263,254566840000.0,0.15476264,Non-Isolated Central
259114,168117100000.0,0.13873066,Non-Isolated Central
260014,383550880000.0,0.1584874,Non-Isolated Central
260862,168315110000.0,0.11924078,Non-Isolated Central
261959,373840020000.0,0.16514522,Non-Isolated Central
262659,209761670000.0,0.14144719,Non-Isolated Central
263558,139103980000.0,0.12992015,Non-Isolated Central
264412,250159450000.0,0.14007469,Non-Isolated Central
265267,486024380000.0,0.16792692,Non-Isolated Central
265926,289737050000.0,0.16190305,Non-Isolated Central
266559,220931590000.0,0.16052896,Non-Isolated Central
267323,537454180000.0,0.12571813,Non-Isolated Central
268295,452091120000.0,0.1706556,Non-Isolated Central
268908,434282460000.0,0.20480484,Non-Isolated Central
269440,356147460000.0,0.16229463,Non-Isolated Central
270079,275805100000.0,0.12970425,Non-Isolated Central
270963,246565220000.0,0.1652111,Non-Isolated Central
271729,447374230000.0,0.1572042,Non-Isolated Central
272322,170612030000.0,0.16115426,Non-Isolated Central
273141,239419950000.0,0.16496463,Non-Isolated Central
273994,242867240000.0,0.1331222,Non-Isolated Central
274790,444180370000.0,0.15244836,Non-Isolated Central
275531,210072140000.0,0.15035088,Non-Isolated Central
276219,286516180000.0,0.17026423,Non-Isolated Central
277020,265185510000.0,0.15405901,Non-Isolated Central
277687,407235430000.0,0.15856947,Non-Isolated Central
278302,277248440000.0,0.15228589,Non-Isolated Central
278854,207027720000.0,0.12740824,Non-Isolated Central
279707,238982820000.0,0.15119693,Non-Isolated Central
281072,393024900000.0,0.12914424,Non-Isolated Central
281700,214353250000.0,0.23483889,Non-Isolated Central
282377,312585000000.0,0.14673783,Non-Isolated Central
283011,433688250000.0,0.1551272,Non-Isolated Central
283637,384981630000.0,0.14367901,Non-Isolated Central
284316,225240090000.0,0.16533184,Non-Isolated Central
284948,280846370000.0,0.15843374,Non-Isolated Central
285479,409374800000.0,0.14637372,Non-Isolated Central
286066,240107450000.0,0.1552108,Non-Isolated Central
286695,222084700000.0,0.14666468,Non-Isolated Central
287335,161731380000.0,0.109622315,Non-Isolated Central
288015,251596780000.0,0.2537751,Non-Isolated Central
288743,301739300000.0,0.13681576,Non-Isolated Central
289426,317980800000.0,0.18586753,Non-Isolated Central
289945,251364720000.0,0.13479865,Non-Isolated Central
290643,288316230000.0,0.14878003,Non-Isolated Central
291113,98030500000.0,0.1356458,Non-Isolated Central
291888,315171730000.0,0.16390958,Non-Isolated Central
292355,230271420000.0,0.12323109,Non-Isolated Central
292921,205543370000.0,0.16695654,Non-Isolated Central
293439,239302980000.0,0.09817969,Non-Isolated Central
294047,223301370000.0,0.1417654,Non-Isolated Central
294510,232857670000.0,0.16253462,Non-Isolated Central
295077,277380560000.0,0.12742998,Non-Isolated Central
295674,125698030000.0,0.09668658,Non-Isolated Central
296302,373360200000.0,0.13666028,Non-Isolated Central
296787,314714260000.0,0.16423999,Non-Isolated Central
297210,232211560000.0,0.1603579,Non-Isolated Central
297712,303595300000.0,0.14158447,Non-Isolated Central
298206,168768670000.0,0.112505294,Non-Isolated Central
298892,200816120000.0,0.16115822,Non-Isolated Central
299429,185196270000.0,0.11727861,Non-Isolated Central
299935,272480400000.0,0.110256866,Non-Isolated Central
300568,109295935000.0,0.14025281,Non-Isolated Central
301128,117198240000.0,0.25019985,Non-Isolated Central
301746,285276050000.0,0.12979572,Non-Isolated Central
302166,123844150000.0,0.62955254,Non-Isolated Central
302773,226094530000.0,0.14610691,Non-Isolated Central
303362,354795230000.0,0.15043946,Non-Isolated Central
303710,291303230000.0,0.1498819,Non-Isolated Central
304201,409518500000.0,0.12410034,Non-Isolated Central
304726,286419260000.0,0.13218896,Non-Isolated Central
305083,180961310000.0,0.11309729,Non-Isolated Central
305653,220793000000.0,0.10999519,Non-Isolated Central
306058,314922070000.0,0.16518933,Non-Isolated Central
306516,329530100000.0,0.13890557,Non-Isolated Central
306945,233390720000.0,0.11840832,Non-Isolated Central
307438,196849780000.0,0.13811782,Non-Isolated Central
308061,110026430000.0,0.09800819,Non-Isolated Central
309045,217210180000.0,0.14267033,Non-Isolated Central
309428,90830310000.0,0.115869515,Non-Isolated Central
310509,147142020000.0,0.13547882,Non-Isolated Central
310985,259121790000.0,0.115250774,Non-Isolated Central
312891,205794210000.0,0.11694882,Non-Isolated Central
313403,170083660000.0,0.90189195,Non-Isolated Central
313954,205697450000.0,0.16438273,Non-Isolated Central
314365,310966450000.0,0.12082819,Non-Isolated Central
314770,288010370000.0,0.15951401,Non-Isolated Central
315140,252593240000.0,0.123607524,Non-Isolated Central
316029,183169170000.0,0.14313933,Non-Isolated Central
316354,192413710000.0,0.15347072,Non-Isolated Central
317711,205690550000.0,0.11653669,Non-Isolated Central
318210,187321070000.0,0.10901729,Non-Isolated Central
318633,173755320000.0,0.119722426,Non-Isolated Central
319643,231894120000.0,0.15975763,Non-Isolated Central
320012,205751800000.0,0.10902888,Non-Isolated Central
320433,294845450000.0,0.12083763,Non-Isolated Central
321204,213697840000.0,0.14108382,Non-Isolated Central
321674,232171320000.0,0.13515744,Non-Isolated Central
322160,249788960000.0,0.12492606,Non-Isolated Central
322581,97311170000.0,0.110599875,Non-Isolated Central
322979,153579630000.0,0.10059092,Non-Isolated Central
323455,236537890000.0,0.11961567,Non-Isolated Central
323851,242891570000.0,0.1319746,Non-Isolated Central
324127,182152840000.0,0.16042238,Non-Isolated Central
324997,170726160000.0,0.13090114,Non-Isolated Central
325808,149315630000.0,0.15052697,Non-Isolated Central
326217,111854666000.0,0.11798099,Non-Isolated Central
326652,185229050000.0,0.14126953,Non-Isolated Central
327112,269193690000.0,0.13311893,Non-Isolated Central
327405,253249500000.0,0.13780133,Non-Isolated Central
327822,131739976000.0,0.14763197,Non-Isolated Central
328252,119007450000.0,0.3326887,Non-Isolated Central
328677,109435740000.0,0.11108488,Non-Isolated Central
329105,184702940000.0,0.11506707,Non-Isolated Central
329515,152371000000.0,0.1464583,Non-Isolated Central
329849,159113150000.0,0.14071187,Non-Isolated Central
330208,243202950000.0,0.10285869,Non-Isolated Central
330553,151698000000.0,0.12310508,Non-Isolated Central
330955,254880140000.0,0.15004869,Non-Isolated Central
331293,235387390000.0,0.12923403,Non-Isolated Central
331701,159190500000.0,0.11254538,Non-Isolated Central
332069,111310230000.0,0.8501084,Non-Isolated Central
332389,163323800000.0,0.10344753,Non-Isolated Central
333258,128965894000.0,0.097937465,Non-Isolated Central
333672,135917090000.0,0.18980096,Non-Isolated Central
334028,195154820000.0,0.16698948,Non-Isolated Central
334350,227502770000.0,0.12027568,Non-Isolated Central
334727,210472580000.0,0.12250962,Non-Isolated Central
335078,231801770000.0,0.09420625,Non-Isolated Central
336276,303872080000.0,0.1368459,Non-Isolated Central
336516,158706270000.0,0.15525194,Non-Isolated Central
336796,222555260000.0,0.15423745,Non-Isolated Central
337048,140921850000.0,0.10339725,Non-Isolated Central
337444,137167210000.0,0.110709645,Non-Isolated Central
337843,99846740000.0,0.13351701,Non-Isolated Central
338148,149027140000.0,0.125599,Non-Isolated Central
338458,254699590000.0,0.079065755,Non-Isolated Central
338817,115698024000.0,0.10472062,Non-Isolated Central
339181,279158500000.0,0.08606846,Non-Isolated Central
339547,172232590000.0,0.08511564,Non-Isolated Central
339862,297883270000.0,0.15159392,Non-Isolated Central
340106,187365240000.0,0.13437703,Non-Isolated Central
340355,197691650000.0,0.12708476,Non-Isolated Central
340585,106580020000.0,0.11940347,Non-Isolated Central
340977,131789570000.0,0.31127796,Non-Isolated Central
341356,180467250000.0,0.09204886,Non-Isolated Central
341683,91740610000.0,0.12682262,Non-Isolated Central
342047,171742450000.0,0.10891088,Non-Isolated Central
342343,205612840000.0,0.12171452,Non-Isolated Central
342689,160956900000.0,0.094462745,Non-Isolated Central
343039,146771300000.0,0.07051859,Non-Isolated Central
343638,138696430000.0,0.09502171,Non-Isolated Central
343988,82660370000.0,0.13343109,Non-Isolated Central
344300,175588250000.0,0.11676637,Non-Isolated Central
344593,111108420000.0,0.09612264,Non-Isolated Central
344987,182223980000.0,0.1095179,Non-Isolated Central
345250,169913070000.0,0.17824171,Non-Isolated Central
